joss_id,title,language,dependencies,predicted_categories,ground_truth,reasoning,success,error
7491,jax-smfsb: A Python library for stochastic systems biology modelling and inference,Python,"['jax[cpu]', 'jaxlib', 'jsmfsb', 'numpy', 'sbmlsh', 'scipy', 'sphinx', 'sphinx-rtd-theme']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
2050,SpiceyPy: a Pythonic Wrapper for the SPICE Toolkit,Python,"['myst-parser', 'numpy', 'sphinx', 'sphinx-copybutton', 'sphinx_autodoc_typehints']","['Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
3519,BisPy: Bisimulation in Python,Python,"['llist', 'networkx', 'sphinx_autodoc_typehints']","['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Ris']",,True,
373,array_split: Multi-dimensional array partitioning,Python,"['numpy', 'sphinx', 'sphinx_rtd_theme']","['Data Analytics', 'Software', 'Process']","['Modeling And Simulation', 'Ris']",,True,
4369,Magphi: Sequence extraction tool from FASTA and GFF3 files using seed pairs,Python,"['biopython', 'pybedtools', 'pylint']","['Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Software Analytics']",,True,
2290,dcgp: Differentiable Cartesian Genetic Programming made easy.,C++,"['Audi', 'Boost', 'Dcgp', 'Eigen3', 'Pagmo', 'SymEngine', 'TBB', 'benchmark', 'dcgp', 'dcgpy', 'examples', 'pybind11', 'test']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Software', 'Software Analytics']",,True,
1063,3D ultrasound file reading and coordinate transformations,C++,"['Boost', 'Doxygen', 'ITK']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Software', 'Software Analytics']",,True,
153,SlicerITKUltrasound: A 3D Slicer extension for scan conversion of B-mode and next-generation ultrasound imaging modalities,C++,"['ApplyButterworthHighpass1D', 'GenerateBModeFromRF', 'GenerateDisplacementFromFrames', 'GenerateDisplacementFromTimeSeries', 'Git', 'ITK', 'ScanConvertCurvilinearArray', 'ScanConvertPhasedArray3D', 'ScanConvertSliceSeries', 'Slicer', 'SlicerExecutionModel', 'Testing']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Software']",,True,
8330,SDA: a symbolic differential algebra package in C++,C++,"['SymEngine', 'flint']","['Modeling And Simulation', 'Ris', 'Software']",['Modeling And Simulation'],,True,
3098,coxeter: A Python package for working with shapes,Python,"['numpy', 'rowan', 'scipy']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']",['Modeling And Simulation'],,True,
1693,kramersmoyal: Kramers--Moyal coefficients for stochastic processes,Python,"['numpy', 'scipy']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']",['Modeling And Simulation'],,True,
729,PyCM: Multiclass confusion matrix library in Python,Python,"['art', 'numpy']","['Data Analytics', 'Software']",['Modeling And Simulation'],,True,
597,FNFT: A Software Library for Computing Nonlinear Fourier Transforms,C,"['Matlab', 'fnft']","['Modeling And Simulation', 'Ris', 'Software']",['Modeling And Simulation'],,True,
258,Noisyopt: A Python library for optimizing noisy functions.,Python,"['numpy', 'scipy']","['Modeling And Simulation', 'Data Analytics', 'Software', 'Ris']",['Modeling And Simulation'],,True,
4032,CGC: a Scalable Python Package for Co- and Tri-Clustering of Geodata Cubes,Python,"['docutils', 'pycodestyle', 'pytest', 'pytest-cov', 'recommonmark', 'sphinx', 'sphinx_rtd_theme']","['Data Analytics', 'Ris', 'Software', 'Process']","['Process', 'Ris', 'Software', 'Software Analytics']",,True,
1493,slurmR: A lightweight wrapper for HPC with Slurm,R,"['covr', 'knitr', 'parallel', 'rmarkdown', 'tinytest', 'utils']","['Modeling And Simulation', 'Software', 'Process', 'Ris']","['Process', 'Ris', 'Software', 'Software Analytics']",,True,
7562,PyOrthanc: A Python Interface for Orthanc DICOM Servers,Python,"['all', 'homepage', 'httpx', 'jinja2', 'keywords', 'license', 'mkdocs', 'mkdocs-material', 'mkdocstrings', 'progress', 'pydicom', 'pytest', 'python', 'readme', 'repository', 'simple-openapi-client', 'tqdm']","['Data Analytics', 'Ris', 'Software', 'Process', 'Ui']","['Process', 'Ris', 'Software', 'Ui']",,True,
6235,Koverage: Read-coverage analysis for massive (meta)genomics datasets,Python,"['Pygments', 'jinja2', 'mkdocs', 'mkdocs-material', 'mkdocstrings', 'mkdocstrings-python', 'mkgendocs', 'pymdown-extensions']",[],"['Process', 'Ris', 'Software', 'Ui']",,False,JSON parse error: Extra data: line 3 column 1 (char 67)
2403,Caliban: Docker-based job manager for reproducible workflows,Python,"['hypothesis', 'ipython', 'pre-commit', 'pytest', 'pytest-cov', 'pytest-subprocess', 'sphinx', 'sphinx_rtd_theme', 'twine']","['Software', 'Process']","['Process', 'Ris', 'Software', 'Ui']",,True,
2076,fqfa: A pure Python package for genomic sequence files,Python,"['Flake8-pyproject', 'black', 'dataclasses', 'flake8', 'ipython', 'mypy', 'pre-commit', 'pytest', 'sphinx']","['Data Analytics', 'Ris', 'Software', 'Process']","['Process', 'Ris', 'Software', 'Ui']",,True,
695,dustmaps: A Python interface for maps of interstellar dust,Python,"['Sphinx', 'argparse', 'nose', 'progressbar2', 'six', 'sphinx-autobuild', 'sphinx_rtd_theme', 'sphinxcontrib-napoleon', 'sphinxcontrib-programoutput']","['Data Analytics', 'Ris', 'Software', 'Process']","['Process', 'Ris', 'Software', 'Ui']",,True,
2917,SymbiotaR2: An R Package for Accessing Symbiota2 Data,R,"['curl', 'fs', 'httr', 'knitr', 'rjson', 'testthat', 'vcr']","['Data Analytics', 'Ris', 'Software', 'Process']","['Process', 'Ris', 'Software']",,True,
4458,CiteLang: Modeling the Research Software Ecosystem,Python,"['appdirs', 'configargparse', 'docutils', 'recommonmark', 'sphinx', 'sphinx-argparse', 'sphinx_rtd_theme']","['Software', 'Process']","['Process', 'Ris']",,True,
4304,pyABC: Efficient and robust easy-to-use approximate Bayesian computation,Python,"['pre-commit', 'tox']","['Modeling And Simulation', 'Software', 'Process']","['Process', 'Ris']",,True,
2752,The o80 C++ templated toolbox: Designing customized Python APIs for synchronizing realtime processes,C++,"['Boost', 'ament_cmake', 'ament_cmake_python', 'mpi_cmake_modules', 'pybind11', 'real_time_tools', 'shared_memory', 'synchronizer', 'time_series']","['Modeling And Simulation', 'Software', 'Process']","['Process', 'Software']",,True,
596,Nostril: A nonsense string evaluator written in Python,Python,"['humanize', 'plac', 'pytest', 'tabulate']","['Software', 'Process']","['Process', 'Ui']",,True,
3389,model-traits: Model attribute definitions for scientific simulations in C++,C++,"['Catch2', 'Doxygen', 'ModelTraits', 'SCOREC', 'doc', 'examples', 'exprtk', 'external', 'fmt', 'model_traits', 'src', 'test']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Ris', 'Software', 'Software Analytics']",,True,
7104,EPyT-Flow: A Toolkit for Generating Water Distribution Network Data,Python,"['epyt-flow', 'ipykernel', 'nbsphinx', 'sphinx', 'sphinx-rtd-theme']","['Data Analytics', 'Ris', 'Software', 'Process']","['Ris', 'Software', 'Ui']",,True,
2331,Flint: a simulator for biological and physiological models in ordinary and stochastic differential equations,C++,"['Boost', 'LibXml2', 'Protobuf', 'SQLite3', 'src', 'test', 'wxWidgets']",[],"['Ris', 'Software', 'Ui']",,False,JSON parse error: Extra data: line 3 column 1 (char 82)
1207,cartoee: Publication quality maps using Earth Engine,Python,"['ipykernel', 'nbsphinx', 'sphinx', 'sphinxcontrib-napoleon']",[],"['Ris', 'Software', 'Ui']",,False,JSON parse error: Extra data: line 3 column 1 (char 48)
8564,anadrofish: Anadromous fish population responses to dams,R,"['knitr', 'rmarkdown', 'testthat', 'vctrs']","['Data Analytics', 'Ris', 'Software', 'Process']","['Ris', 'Software']",,True,
7946,abspy: A Python package for 3D adaptive binary space partitioning and modeling,Python,"['attrs', 'myst_parser', 'sphinx', 'sphinx_rtd_theme']","['Modeling And Simulation', 'Software', 'Process']","['Ris', 'Software']",,True,
5572,dsmmR: Estimation and Simulation of Drifting Semi-Markov Models,R,"['DiscreteWeibull', 'knitr', 'rmarkdown', 'testthat', 'utils']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Ris', 'Software']",,True,
6181,"dropout: an R Package for Addressing Dropouts, Missing Values, and Sectional Challenges in Survey Data Analysis",R,"['knitr', 'rmarkdown', 'testthat']","['Data Analytics', 'Ris', 'Software', 'Process']","['Ris', 'Software']",,True,
5174,PyBullet Industrial: A process-aware robot simulation,Python,"['mock', 'sphinx-rtd-theme']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Ris', 'Software']",,True,
4886,PyArabic: A Python package for Arabic text,Python,"['six', 'sphinx_rtd_theme']",['Software'],"['Ris', 'Software']",,True,
248,pyhector: A Python interface for the simple climate model Hector,Python,"['sphinx_rtd_theme', 'tabulate']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Ris', 'Ui']",,True,
6653,BESMARTS: A toolkit for data-driven force field design using binary-encoded SMARTS,Python,['sphinx-copybutton'],"['Software', 'Data Analytics', 'Ris']",['Ris'],,True,
4305,MeMC: A package for Monte Carlo simulations of spherical shells,C++,"['gfortran', 'hdf5', 'm']","['Modeling And Simulation', 'Ris', 'Software']",['Ris'],,True,
2564,pyOptSparse: A Python framework for large-scale constrained nonlinear optimization of sparse systems,Python,"['sphinx-codeautolink', 'sphinx_mdolab_theme']",[],['Ris'],,False,JSON parse error: Extra data: line 3 column 1 (char 69)
2645,BioGears: A C++ library for whole body physiology simulations,C++,"['Git', 'biogears', 'biogears-common', 'circuit_profiler', 'cli', 'howto', 'packaging', 'projects', 'test_driver', 'unit', 'website', 'zip']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Software', 'Ui']",,True,
7478,MQT Core: The Backbone of the Munich Quantum Toolkit (MQT),C++,"['MQT', 'Python', 'algorithms', 'bindings', 'circuit_optimizer', 'datastructures', 'dd', 'eval', 'fomac', 'include', 'ir', 'lib', 'mlir', 'mqt-core-dd-eval', 'na', 'qasm3', 'qdmi', 'qir', 'src', 'test']","['Modeling And Simulation', 'Ris', 'Software', 'Process']",['Software'],,True,
6638,EdgeVPN.io: Seamless Software-defined Layer 2 Virtual Networking for Edge Computing,Python,"['eventlet', 'keyring', 'psutil', 'pyroute2', 'requests', 'ryu', 'simplejson', 'slixmpp']","['Software', 'Ris']",['Software'],,True,
5194,A C++ Implementation of a Cartesian Impedance Controller for Robotic Manipulators,C++,"['Boost', 'PkgConfig', 'RBDyn', 'catkin', 'rostest']","['Modeling And Simulation', 'Ris', 'Software', 'Process']",['Software'],,True,
2976,Correlation: An Analysis Tool for Liquids and for Amorphous Solids,C++,"['Slint', 'TBB', 'correlation_lib', 'gtest_main']","['Modeling And Simulation', 'Ris', 'Software', 'Process']",['Software'],,True,
3040,LibSWIFFT - A fast C/C++ Library for the SWIFFT Secure Homomorphic Hash Function,C++,"['Catch2', 'src', 'swifft_static', 'test']","['Modeling And Simulation', 'Software', 'Process']",['Software'],,True,
1584,SODAR Core: a Django-based framework for scientific data management and analysis web apps,Python,"['Werkzeug', 'django-debug-toolbar', 'django-extensions', 'ipdb']","['Software', 'Ui', 'Data Analytics', 'Ris']",['Software'],,True,
331,Pyrgg: Python Random Graph Generator,Python,"['art', 'pyyaml']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']",['Software'],,True,
281,OpenSpace: An open-source astrovisualization framework,C++,"['${app_dir}', '${path}', 'CURL', 'This', 'apps', 'codegen', 'ext', 'ghoul', 'json', 'modules', 'openspace-core', 'spice', 'spice SYSTEM', 'src', 'tests']","['Modeling And Simulation', 'Ris', 'Software', 'Ui']",['Software'],,True,
29,Git-RDM: A research data management plugin for the Git version control system,Python,['GitPython'],"['Software Analytics', 'Software', 'Process']",['Software'],,True,
8057,HeXtractor: Extracting Heterogeneous Graphs from Structured and Textual Data for Graph Neural Networks,Python,"['aiohttp', 'aiosignal', 'annotated-types', 'anyio', 'appnope', 'argon2-cffi', 'argon2-cffi-bindings', 'arrow', 'asttokens', 'async-lru', 'attrs', 'autoroot', 'babel', 'beautifulsoup4', 'black', 'bleach', 'certifi', 'cffi', 'cfgv', 'charset-normalizer']","['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Integrative Analysis', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
7570,LangFair: A Python Package for Assessing Bias and Fairness in Large Language Model Use Cases,Python,"['absl-py', 'accessible-pygments', 'aiohappyeyeballs', 'aiohttp', 'aiosignal', 'alabaster', 'annotated-types', 'anyio', 'appnope', 'asttokens', 'async-timeout', 'asyncio', 'attrs', 'babel', 'backports-asyncio-runner', 'bandit', 'beautifulsoup4', 'bottleneck', 'cachetools', 'certifi']","['Software Analytics', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Integrative Analysis', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
1656,ASCENDS: Advanced data SCiENce toolkit for Non-Data Scientists,Python,"['annotated-types', 'anyio', 'ascends', 'black', 'cfgv', 'click', 'cloudpickle', 'colorama', 'contourpy', 'cycler', 'dcor', 'distlib', 'fastapi', 'filelock', 'fonttools', 'h11', 'httptools', 'identify', 'idna', 'iniconfig']",[],"['Data Analytics', 'Hardware', 'Integrative Analysis', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,False,JSON parse error: Extra data: line 3 column 1 (char 88)
6887,t8code - modular adaptive mesh refinement in the exascale era,C++,"['Doxygen', 'MPI', 'NetCDF', 'OpenCASCADE', 'P4EST', 'SC', 'Sphinx', 'T8', 'VTK', 'benchmarks', 'doc', 'example', 'gtest', 'm', 'p4est', 'sc', 'src', 't8_fortran_interface', 't8example', 'test']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Integrative Analysis', 'Ris', 'Software', 'Software Analytics']",,True,
7771,unxt: A Python package for unit-aware computing with JAX,Python,"['accessible-pygments', 'alabaster', 'anyio', 'appnope', 'argcomplete', 'astroid', 'astropy', 'astropy-iers-data', 'asttokens', 'attrs', 'babel', 'beartype', 'beautifulsoup4', 'build', 'cachetools', 'certifi', 'cffi', 'cfgv', 'charset-normalizer', 'click']","['Software Analytics', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
7626,AutoEmulate: A Python package for semi-automated emulation,Python,"['accessible-pygments', 'alabaster', 'annotated-types', 'anytree', 'appnope', 'arviz', 'asciitree', 'asttokens', 'attrs', 'autoemulate', 'babel', 'beautifulsoup4', 'black', 'certifi', 'cffi', 'cfgv', 'charset-normalizer', 'click', 'colorama', 'comm']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
7206,StreamGen: a Python framework for generating streams of labeled data,Python,"['aiohappyeyeballs', 'aiohttp', 'aiosignal', 'all', 'anyio', 'anytree', 'appnope', 'argon2-cffi', 'argon2-cffi-bindings', 'arrow', 'astroid', 'asttokens', 'async-lru', 'attrs', 'babel', 'beartype', 'beautifulsoup4', 'bleach', 'bleach[css]', 'certifi']","['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
6796,GraphSL: An Open-Source Library for Graph Source Localization Approaches and Benchmark Datasets,Python,"['Jinja2', 'MarkupSafe', 'PyYAML', 'Pygments', 'aiohttp', 'aiosignal', 'asttokens', 'attrs', 'backcall', 'beautifulsoup4', 'bleach', 'bokeh', 'certifi', 'charset-normalizer', 'contourpy', 'decorator', 'defusedxml', 'docopt', 'dynetx', 'executing']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
6711,TopSearch: a Python package for topographical analysis of machine learning models and physical systems,Python,"['ase', 'assertpy', 'astroid', 'certifi', 'charset-normalizer', 'colorama', 'contourpy', 'coverage', 'cycler', 'dill', 'exceptiongroup', 'filelock', 'flake8', 'fonttools', 'fsspec', 'idna', 'importlib-metadata', 'iniconfig', 'intel-openmp', 'isort']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
6574,Renard: A Modular Pipeline for Extracting Character Networks from Narrative Texts,Python,"['accelerate', 'aiohappyeyeballs', 'aiohttp', 'aiosignal', 'alabaster', 'async-timeout', 'attrs', 'babel', 'certifi', 'charset-normalizer', 'click', 'colorama', 'contourpy', 'cycler', 'datasets', 'dill', 'docopt-ng', 'docutils', 'exceptiongroup', 'filelock']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
6105,sectionproperties: A Python package for the analysis of arbitrary cross-sections using the finite element method,Python,"['alabaster', 'anyio', 'appnope', 'argon2-cffi', 'argon2-cffi-bindings', 'arrow', 'asttokens', 'async-lru', 'attrs', 'babel', 'beautifulsoup4', 'bleach', 'cad-to-shapely', 'certifi', 'cffi', 'cfgv', 'charset-normalizer', 'click', 'colorama', 'comm']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
5759,automata: A Python package for simulating and manipulating automata,Python,"['annotated-types', 'attrs', 'audioop-lts', 'automata-lib', 'av', 'babel', 'beautifulsoup4', 'cached-method', 'cached_method', 'certifi', 'charset-normalizer', 'check-wheel-contents', 'click', 'cloup', 'coloraide', 'colorama', 'coverage', 'cython', 'decorator', 'frozendict']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
5374,PlatiPy: Processing Library and Analysis Toolkit for Medical Imaging in Python,Python,"['Jinja2', 'SimpleITK', 'aiofiles', 'aiosqlite', 'alabaster', 'amqp', 'aniso8601', 'anyio', 'appnope', 'argh', 'argon2-cffi', 'argon2-cffi-bindings', 'argparse', 'arrow', 'astroid', 'asttokens', 'async-timeout', 'atomicwrites', 'attrs', 'babel']","['Data Analytics', 'Ris', 'Software', 'Process', 'Ui']","['Data Analytics', 'Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
